id,deleted,version,created_date,awarded_amount,awarded_duration,channel_code,code_ls,fees,label,loan_contract_base64,partner_code,pki_request_id,rate,requested_amount,requested_deadlines,requested_duration,score,status,total_loan_amount,bank_signed_contract_id,fk_client,client_signed_contract_id,other_revenue,people_in_charge_of,revenue,activity_sector_id,employer_contract_type_id,marital_status_id,profession_id,studies_level_id,eservice_tracking_id,client_signed_contract_ged_id,credit_wallet_request_uid,credit_wallet_transaction_ref,ceiling_updated,rejection_reason,annual_rate,annual_tci,m2t_remuneration,net_annual_rate,effective_annual_rate_of_charge,funds_unlock_retry_count,nb_ops_paie_m1,nb_ops_paie_m2,nb_ops_paie_m3,nb_ops_paie_m4,nb_ops_paie_m5,nb_ops_paie_m6,nb_vir_recu_in_m1,nb_vir_recu_in_m2,nb_vir_recu_in_m3,nb_vir_recu_in_m4,nb_vir_recu_in_m5,nb_vir_recu_in_m6,mt_moy_hebdo_3m,contract_nature,moy_mens_pay_telec_1an,moy_mens_pay_eauelec_1an,moy_mens_trans_emis_1an,moy_mens_trans_recus_1an,nb_fact_oay_horsrecouv_1an,nb_fact_oay_1an,awarded_deadlines,rejection_flag,produit,account_active,cdg_creation_date,cdg_nb_bourses,cdg_total_amount,cdgmad_creation_date,cdgmad_gtrx_etat,cdgmad_gtrx_mnt,cdgmad_gtrx_num,last_amount,last_amount_date,code_es
edba2209-3608-40fe-a3c2-4866d0ed11ca,f,2021-11-10 22:46:21.576,2021-11-10 22:46:21.561601,,,012006,,,,,011,,,1000,4,30,,CREATED,,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7828110,,,,f,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,4,,,f,,,,,,,,,,
3eee7c08-1f1b-4fbb-9b7e-1c6231d852db,f,2021-11-15 01:36:51.426,2021-11-15 01:36:50.196888,,,012006,,,,,011,,,200,1,7,,REJECTED,,,c791e122-ba01-497a-9e34-ecde157c380d,,,,,,,,,,7839066,,,,f,insufficient.score,,,,,,0,3,2,2,1,1,1,,,,,,,40,,,,,,,,1,,,f,,,,,,,,,,
b692fd2c-22ff-4e22-8af9-906d03ef7a04,f,2021-11-23 14:11:50.423,2021-11-23 14:11:49.687236,,,012006,,,,,011,,,401,3,14,,REJECTED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,7941967,,,,f,offer.with.lower.amount,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,3,,,f,,,,,,,,,,
cabb23dd-5347-4d32-b78c-1d1aaec5f946,f,2021-12-02 16:22:06.824,2021-12-02 16:22:06.808443,,,012006,,,,,011,,,200,,,,REJECTED,,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8097501,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
3a33a439-76d7-433a-8349-d1b44c2eb149,f,2021-12-07 15:55:59.396,2021-12-07 15:55:59.39646,,,012006,,,,,011,,,200,,,,REJECTED,,,9965da80-e8e8-4bdd-be81-3fa01bba3787,,,,,,,,,,8115730,,,,f,loan.already.in.progress,,,,,,0,3,2,2,1,1,1,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
d4b647d7-8753-4d66-8ea8-9e3012d98eb1,f,2021-12-07 15:57:01.343,2021-12-07 15:56:46.881381,200,3,012006,84100994849768000001,7.7,,,011,2758418d-a9e3-4e83-a9ca-6720ce370fd5,13.6,200,1,3,6,BANK_SIGNED_CONTRACT,207.95,,93c7e750-67ef-49c2-85b9-56cabce9792e,,,,,,,,,,8115819,,,,f,,13.6,1.6,1,11,0,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
6c207d03-8103-482f-8d43-611644ca4539,f,2022-01-18 10:45:04.648,2021-12-23 12:07:14.642813,200,3,012006,84100757695754000004,7.7,,,011,d38cfb3a-0379-451e-9082-5ecc2229bb85,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,0a3d4f74-8482-4c1b-9458-ee61bf2e189a,,,,,,,,,,8187054,09031381804c41a4,6d1df05f-922d-45b3-94fa-20144a9bc69d,N00000010248,t,,13.6,1.6,1,11,13.6,7467,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
6453dea6-01de-44e0-a916-b5e0cced5f18,f,2021-12-23 12:04:52.255,2021-12-23 12:04:50.320251,200,3,012006,84100757695754000003,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,0a3d4f74-8482-4c1b-9458-ee61bf2e189a,,,,,,,,,,8186954,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
1c5dc793-bcfb-4681-b3f5-1d49cac33034,f,2021-12-23 12:14:29.381,2021-12-23 12:14:29.381314,,,012006,,,,,011,,,200,1,3,,CREATED,,,6ae70091-3f7b-4e03-a765-44aa81bca456,,,,,,,,,,8187273,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
e361a6e1-53ac-4097-ac7f-a3584e9eb72b,f,2022-01-19 10:03:32.747,2022-01-19 10:02:21.00969,200,7,012006,84100578868506000002,7.7,,,011,6c5666b2-901b-4ccd-89d5-deead9253914,13.6,200,1,7,6,FUNDS_UNLOCKED,208.28,,c682e774-b18c-4890-9cc4-4f616523f507,,,,,,,,,,8232931,09031381804c6042,38a3d0c1-8e47-47d1-b625-58a9559d9289,N00000010257,t,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
41161ea5-a33f-4cab-b70b-2088c6ff9f9a,f,2021-12-29 10:58:03.728,2021-12-29 10:57:56.199284,200,3,012006,84100475171344000002,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,c7db3bd9-bd18-4fc0-af54-e508340121ba,,,,,,,,,,8202805,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
b7997e6c-1c5d-4d54-8b28-21738b202f9f,f,2022-01-05 14:51:04.039,2022-01-05 14:51:04.038158,,,012006,,,,,011,,,200,,,,REJECTED,,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8210926,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
5f69c88b-5174-498a-88f4-1ac15e4056f7,f,2021-12-15 11:14:57.551,2021-12-15 11:14:51.087253,,,012006,,,,,011,,,401,3,14,,REJECTED,,,7547d272-ab89-47e4-a4c2-4cab063b7a01,,,,,,,,,,8170252,,,,f,offer.with.lower.amount,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,3,,,f,,,,,,,,,,
c0e298fc-a205-4438-bda0-f7a72e016397,f,2021-09-27 14:47:11.744,2021-09-27 14:47:11.725116,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,6858823,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
3d2b3017-9888-4974-a3d9-e6de9b301363,f,2021-09-27 14:47:30.649,2021-09-27 14:47:30.628893,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,6858924,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
35ceb212-d1be-418a-bddf-7216f90e8a99,f,2021-12-15 11:17:43.893,2021-12-15 11:17:41.278445,,,012006,,,,,011,,,401,3,14,,REJECTED,,,cc27e0ca-fb41-4b5a-9382-fae1e84bb67b,,,,,,,,,,8170430,,,,f,offer.with.lower.amount,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,3,,,f,,,,,,,,,,
c6aa5040-b15c-4bcd-941d-be72063c1339,f,2021-12-15 11:19:04.874,2021-12-15 11:19:04.87394,,,012006,,,,,011,,,401,,,,REJECTED,,,9965da80-e8e8-4bdd-be81-3fa01bba3787,,,,,,,,,,8170519,,,,f,loan.already.in.progress,,,,,,0,3,2,2,1,1,1,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
210767ff-5ba8-4b90-aabd-a1eaccbffb3d,f,2021-12-22 13:58:29.669,2021-12-22 13:58:29.668758,,,012006,,,,,011,,,200,1,3,,CREATED,,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8185587,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
8c95f7d2-cfda-4fbf-b707-3d3560f63d4a,f,2021-12-08 12:06:36.097,2021-12-08 12:06:36.097211,,,012006,,,,,011,,,200,,,,REJECTED,,,6ae70091-3f7b-4e03-a765-44aa81bca456,,,,,,,,,,8131431,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
dea1a7f5-7907-460b-9fc0-03f3a2b1c8e5,f,2022-01-12 11:44:36.818,2022-01-12 11:44:29.425377,200,3,012006,84100737460788000002,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,cc27e0ca-fb41-4b5a-9382-fae1e84bb67b,,,,,,,,,,8218421,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
90bd9eb6-783d-4099-81ed-1214e7636132,f,2021-11-23 12:15:42.354,2021-11-23 12:15:40.66541,,,012006,,,,,011,,,701,3,30,,REJECTED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,7937856,,,,f,offer.with.lower.amount,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,3,,,f,,,,,,,,,,
73990516-5cad-4339-bb34-1d5c41d7b68b,f,2022-01-04 11:36:14.83,2022-01-04 11:36:12.989568,200,3,012006,84100782600831000004,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,d9e4ccbf-bcb0-42e7-a6db-46d086d2bfdb,,,,,,,,,,8207845,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
82cc6006-08dd-43a9-b7b2-5980416af576,f,2021-12-23 11:58:03.432,2021-12-23 11:58:03.431938,,,012006,,,,,011,,,200,1,3,,CREATED,,,6ae70091-3f7b-4e03-a765-44aa81bca456,,,,,,,,,,8186703,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
505d85ad-69b1-4ef3-87f8-a9dd03dc1232,f,2021-12-23 11:59:57.945,2021-12-23 11:59:57.945541,,,012006,,,,,011,,,200,,,,REJECTED,,,93c7e750-67ef-49c2-85b9-56cabce9792e,,,,,,,,,,8186784,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
21d9a6d7-ab3e-4528-8bec-93fc88ac4b5d,f,2021-12-28 14:52:51.976,2021-12-28 14:52:48.083649,200,3,012006,84100257203896090025,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8197609,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
5eebb0e6-590d-41c1-9697-5463940e1cbb,f,2022-01-17 16:40:45.124,2022-01-17 16:40:45.111937,,,012006,,,,,011,,,200,1,3,,CREATED,,,c682e774-b18c-4890-9cc4-4f616523f507,,,,,,,,,,8231972,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
36148feb-c22b-4985-909e-59f9c472ad0f,f,2022-01-24 09:11:38.327,2022-01-24 09:11:38.317511,,,012006,,,,,011,,,200,,,,REJECTED,,,cc633159-f255-4757-944f-64f57eba5418,,,,,,,,,,8277501,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
fc3881ef-5044-4791-9b8a-9fc91321acee,f,2022-01-24 09:16:16.339,2022-01-24 09:16:16.338395,,,012006,,,,,011,,,200,1,3,,CREATED,,,7547d272-ab89-47e4-a4c2-4cab063b7a01,,,,,,,,,,8277682,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
210759fd-0b82-41f6-8210-c60b11249c00,f,2022-01-24 09:18:16.104,2022-01-24 09:18:16.104479,,,012006,,,,,011,,,200,,,,REJECTED,,,0c5a5301-d5da-4713-990b-476f23945b5b,,,,,,,,,,8277765,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
8eedf57c-d47c-4e4e-abf1-af7473e8b728,f,2022-01-24 09:22:22.365,2022-01-24 09:22:22.365127,,,012006,,,,,011,,,200,1,3,,CREATED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,8277901,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
80093f21-e994-400e-a92b-301d5ee5b3f9,f,2022-01-17 16:41:54.507,2022-01-17 16:41:54.507012,,,012006,,,,,011,,,200,1,3,,CREATED,,,c682e774-b18c-4890-9cc4-4f616523f507,,,,,,,,,,8232055,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
1358beb2-bf28-449b-826c-8d99a9ccb709,f,2022-01-17 16:48:24.065,2022-01-17 16:48:24.064826,,,012006,,,,,011,,,200,1,5,,CREATED,,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8232138,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
f3056191-3a0f-4a8a-9a84-d7025a364a4b,f,2021-11-16 11:55:58.385,2021-11-16 11:55:57.063742,200,5,012006,,,,,011,,,200,1,5,6,CREATED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,7858017,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
9a5335e1-0e21-41b2-9348-3dd9080cb37e,f,2021-11-10 23:30:35.123,2021-11-10 23:30:35.122953,,,012006,,,,,011,,,1000,3,30,,CREATED,,,f38ad8ed-ea20-4c8c-b56a-6c96c766674f,,,,,,,,,,7828352,,,,f,,,,,,,0,1,1,1,1,1,1,,,,,,,50,,,,,,,,3,,,f,,,,,,,,,,
bb247c4c-086e-4ea0-b207-ce2928bcadde,f,2021-11-10 23:34:43.095,2021-11-10 23:34:42.046057,,,012006,,,,,011,,,1000,4,30,,REJECTED,,,f38ad8ed-ea20-4c8c-b56a-6c96c766674f,,,,,,,,,,7828448,,,,f,offer.with.lower.amount,,,,,,0,1,1,1,1,1,1,,,,,,,50,,,,,,,,4,,,f,,,,,,,,,,
11ca6bdb-bc9c-455b-b199-9047eafbbbb5,f,2021-11-15 10:55:02.27,2021-11-15 10:55:00.959473,,,012006,,,,,011,,,660,3,14,,REJECTED,,,0a3d4f74-8482-4c1b-9458-ee61bf2e189a,,,,,,,,,,7839440,,,,f,insufficient.score,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,3,,,f,,,,,,,,,,
7a5fb49d-f53c-4aac-914a-13f8707501fd,f,2021-11-15 11:00:33.79,2021-11-15 11:00:32.47947,,,012006,,,,,011,,,800,4,30,,REJECTED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,7839577,,,,f,offer.with.lower.amount,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,4,,,f,,,,,,,,,,
eb2db041-b45b-455a-84f5-1dfce93a893d,f,2021-11-15 11:09:57.226,2021-11-15 11:09:55.787193,,,012006,,,,,011,,,1000,3,14,,REJECTED,,,6ae70091-3f7b-4e03-a765-44aa81bca456,,,,,,,,,,7839864,,,,f,insufficient.score,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,3,,,f,,,,,,,,,,
8bcc441b-6cb9-44e9-a303-3abd30464be3,f,2021-12-22 14:09:09.755,2021-12-22 14:09:09.754713,,,012006,,,,,011,,,200,,,,REJECTED,,,b251fa2c-0cc7-4a77-a1ba-bd0080563daf,,,,,,,,,,8185668,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
d84dfaea-80ba-44a5-92eb-b9f8874f2aea,f,2022-01-19 10:29:29.26,2022-01-19 10:29:29.259885,,,012006,,,,,011,,,200,,,,REJECTED,,,c682e774-b18c-4890-9cc4-4f616523f507,,,,,,,,,,8233542,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
eab0fac2-67f7-4f20-9bc1-82b36e2571c7,f,2022-01-19 10:31:10.42,2022-01-19 10:31:05.30201,200,5,012006,84100257203896090030,7.7,,,011,,13.6,200,1,5,6,CREATED,208.12,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8233711,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
edfca22f-44b1-4ef3-a699-c37b89518639,f,2021-11-26 13:49:07.969,2021-11-26 13:48:00.469891,200,5,012006,84100312808793000001,7.7,,,011,4e82e4e1-a00d-4c55-b1d6-ba770c14bda6,13.6,200,1,5,6,FUNDS_UNLOCKED,208.12,,c791e122-ba01-497a-9e34-ecde157c380d,,,,,,,,,,8021296,09031381804c1a64,8f130655-ab97-4fdb-b483-21ec8165570d,N00000000139,t,,13.6,1.6,1,11,0,0,3,2,2,1,1,1,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
fd8a748c-8f80-4121-9d69-bdf7bb8bd275,f,2021-12-08 11:25:01.566,2021-12-08 11:06:42.760691,200,3,012006,84100757695754000002,7.7,,,011,c0c75e95-0432-4ff2-8218-167ef8fef5dc,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,0a3d4f74-8482-4c1b-9458-ee61bf2e189a,,,,,,,,,,8130216,09031381804c2f62,db9c0eea-0118-4d80-bb02-a116fba4d6fe,N00000000150,t,,13.6,1.6,1,11,0,4,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
c9040d6a-7163-4f1e-ad67-f9a8891aa6af,f,2021-12-13 09:54:42.073,2021-12-13 09:54:42.072766,,,012006,,,,,011,,,200,1,5,,CREATED,,,1cad0e5f-6d77-45dc-b826-83fed4cad735,,,,,,,,,,8163727,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
728d69d9-1255-41d8-9569-c3ff9bcf0537,f,2021-12-24 08:42:37.935,2021-12-24 08:42:37.934737,,,012006,,,,,011,,,200,,,,REJECTED,,,0c5a5301-d5da-4713-990b-476f23945b5b,,,,,,,,,,8188203,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
273152a0-2ff7-45e4-bc15-79c6c80bbb6c,f,2021-12-24 08:43:49.518,2021-12-24 08:43:49.518089,,,012006,,,,,011,,,200,1,3,,CREATED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,8188292,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
555b394c-0138-497d-b9e2-ef016dfeb0c7,f,2022-01-19 10:31:55.562,2022-01-19 10:31:51.304233,200,7,012006,84100257203896090031,7.7,,,011,,13.6,200,1,7,6,CREATED,208.28,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8233813,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
cc5074f7-4d93-48be-abd0-7ca23766b1df,f,2022-01-19 10:32:37.464,2022-01-19 10:32:33.230809,200,3,012006,84100257203896090032,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8233915,,,,f,,13.6,1.6,1,11,13.6,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
b9bdb390-de35-410e-baa8-371c9a3f3aa5,f,2021-10-13 14:26:56.68,2021-10-13 14:26:55.778423,200,3,012006,84100717194872090015,7.7,,,011,,13.6,230,1,7,6,CREATED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7166359,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
5987cf72-7ad4-4185-95ca-79a66d015615,f,2021-12-08 11:25:11.664,2021-12-08 11:25:11.664024,,,012006,,,,,011,,,200,1,3,,CREATED,,,c791e122-ba01-497a-9e34-ecde157c380d,,,,,,,,,,8130524,,,,f,,,,,,,0,3,2,2,1,1,1,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
e54cc71c-c25a-4b4c-a8b9-829f8e15e8c7,f,2021-12-13 10:58:46.241,2021-12-13 10:58:46.240769,,,012006,,,,,011,,,200,1,5,,CREATED,,,cc633159-f255-4757-944f-64f57eba5418,,,,,,,,,,8165007,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,1,,,f,,,,,,,,,,
c84b32ce-f57d-4c5b-b862-20db5d4f005a,f,2021-10-18 12:33:58.518,2021-10-18 12:32:44.549795,200,3,012006,84100717194872090018,7.7,,,011,029b5aab-d73d-4f48-a57f-103fa3f17a83,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7231165,09031381804b3945,a89af853-7c09-4464-a78a-58f168db2fa4,N00000000128,t,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
33b669fc-7a81-4bf7-844b-4b74c1884054,f,2021-10-07 11:10:52.365,2021-10-07 11:08:56.862371,300,7,012006,84100582768815090007,9.9,,,011,77f824e8-f618-49a1-9755-910ba390b4f2,13.6,300,2,7,6,FUNDS_UNLOCKED,310.59,,c799083f-52d5-4150-8c9f-9b9e2457f15e,,,,,,,,,,7092692,09031381804ad3b6,ca0e9c2b-842a-4a23-b8c7-ae35fa9da086,N00000000062,t,,13.6,1.6,1,11,15.227248,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
c9015ea4-18e1-4f0d-907d-4105c6157b17,f,2021-12-24 09:48:02.741,2021-12-24 09:48:02.741352,,,012006,,,,,011,,,200,,,,REJECTED,,,dd2c7be4-0ab2-4968-bb6f-5882683b8667,,,,,,,,,,8188797,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
93a4674d-b923-4f2f-9eeb-fa059a3534ba,f,2021-12-29 15:41:00.436,2021-12-29 15:41:00.434569,,,012006,,,,,011,,,200,,,,REJECTED,,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,8205001,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
4e2ccee7-35b3-49f0-b0da-2563ef461d24,f,2021-10-18 12:28:37.426,2021-10-18 12:27:22.544086,200,3,012006,84100717194872090017,7.7,,,011,0b58211e-6d49-414b-9f9f-47868b6530f2,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7230534,09031381804b3943,d9d268de-35e1-40b6-a688-9a2577bd5618,N00000000127,t,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
a0e1c44b-19ff-4c85-a5a1-43439a0710ce,f,2021-10-18 12:40:03.505,2021-10-18 12:36:50.094985,200,3,012006,84100053932410090029,7.7,,,011,41c160c5-82bb-4a01-8949-f135c2f3a8fe,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7231447,09031381804b3946,b0b2a591-81cb-4c96-8fe7-f70335ef3da5,N00000000130,t,,13.6,1.6,1,11,14.276778,1,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
ec944cd7-2640-485b-bcc3-f7077a03aec5,f,2022-01-24 09:26:24.844,2022-01-24 09:26:24.843677,,,012006,,,,,011,,,200,1,3,,CREATED,,,6ae70091-3f7b-4e03-a765-44aa81bca456,,,,,,,,,,8277984,,,,f,,,,,,,0,2,2,3,6,5,6,,,,,,,300,,,,,,,,,,,f,,,,,,,,,,
f1938dda-1e41-44db-bf0a-32e5116b89b0,f,2022-03-14 14:41:27.785,2022-03-14 14:41:27.785105,,,012006,,,,,011,,,200,,,,REJECTED,,,b251fa2c-0cc7-4a77-a1ba-bd0080563daf,,,,,,,,,,8597117,,,,f,loan.already.in.progress,,,,,,0,2,2,3,6,5,6,1,1,1,1,1,1,300,01,1,1,1,1,1,24,,,,f,,,,,,,,,,
014ff9fd-2318-47b8-b9fe-a6c469189a1e,f,2022-03-24 09:48:18.699,2022-03-24 09:48:15.364134,,,012006,,,,,011,,,200,1,3,,REJECTED,,,8f99f52b-679c-4004-84f5-04bb93d71f94,,,,,,,,,,8667259,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,110.5,01,1,1,1,1,1,1,,,,f,,,,,,,,,,
cb83949e-4e6c-43c9-99e7-f816bd03731c,f,2023-10-16 16:13:09.612,2023-10-16 16:13:03.246942,,,012006,,,,,011,,,200,1,90,,REJECTED,,,821cf938-143f-441b-a2bb-39236fee2956,,,,,,,,,,587093,,,,f,insufficient.score,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,TAYSSIR,t,2022-06-01,3,300,2023-08-01,Valide,490,537819812,300,2023-08-01,
c2bb1bc4-2490-4057-aad7-2cf7d65bfb65,f,2023-10-16 16:20:29.649,2023-10-16 16:20:25.189294,,,012006,,,,,011,,,200,1,90,,REJECTED,,,821cf938-143f-441b-a2bb-39236fee2956,,,,,,,,,,587157,,,,f,insufficient.score,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,TAYSSIR,t,2023-06-01,0,0,,,0,,0,,
f614f969-413f-46f1-a8e5-ecc43f692f58,f,2021-11-12 15:11:04.278,2021-11-12 15:11:03.1559,,,012006,,,,,011,,,200,1,3,,REJECTED,,,2c6d3bac-39d2-4edb-865c-4f5fe0646190,,,,,,,,,,7836443,,,,f,insufficient.score,,,,,,0,2,0,3,2,4,1,,,,,,,142,,,,,,,,1,,,f,,,,,,,,,,
728a87ac-9756-44da-a1ab-7d780f12a7b9,f,2021-11-15 11:30:55.983,2021-11-15 11:30:54.678958,,,012006,,,,,011,,,650,3,14,,REJECTED,,,c791e122-ba01-497a-9e34-ecde157c380d,,,,,,,,,,7840003,,,,f,insufficient.score,,,,,,0,2,2,3,6,0,6,,,,,,,35,,,,,,,,3,,,f,,,,,,,,,,
